20
814 826
944 357 876
694 724 90
604 230 261
185 311 -485
97 459 -501
143 940 -998
615 840 735
464 631 -672
162 455 -516
887 190 -790
305 316 -427
253 718 843
569 76 268
513 368 611
611 498 5
784 40 -565
48 226 -486
631 932 -864
453 776 360
70 281 879
243 115 -182
648 341 -170
135 723 396
470 614 -443
937 72 -752
213 826 -355
97 597 -667
578 34 877
33 748 786
696 43 -895
155 874 -649
226 200 518
415 804 202
95 874 756
297 665 -478
623 94 72
604 924 554
139 111 518
500 437 -701
618 505 -98
167 490 98
651 37 -158
155 893 899
448 37 -981
243 539 213
674 569 885
77 703 -434
647 846 474
296 469 -608
202 589 -145
134 843 642
454 127 36
436 891 754
417 358 -76
664 374 -696
896 389 600
683 210 961
509 633 -905
944 464 887
779 902 352
834 789 -689
746 77 -169
499 821 87
375 493 -500
763 53 -869
842 198 16
720 166 -1000
806 749 741
342 152 -773
720 734 -508
394 18 268
737 849 -865
19 85 494
346 288 -15
710 492 728
909 380 736
475 277 -652
308 365 -188
536 899 444
535 595 -611
245 723 -699
569 940 85
179 538 -780
153 133 -951
815 843 977
233 79 -792
688 223 -596
722 422 -874
88 929 -780
256 219 -460
364 81 -587
868 166 -298
751 155 -375
59 4 -899
42 265 687
569 330 -320
34 630 1000
530 457 338
756 690 -594
149 551 685
883 255 138
658 309 982
80 761 -429
69 646 698
197 279 -659
573 312 -242
622 17 692
198 196 -176
239 182 -626
182 774 946
683 747 769
525 647 -144
620 448 991
470 98 -316
654 342 -990
92 342 -862
278 363 877
863 637 -925
167 337 568
840 890 827
335 77 -217
465 308 -231
85 300 100
309 173 309
911 947 668
17 150 -51
31 379 333
433 354 -820
563 882 -16
9 335 -891
501 361 441
644 843 349
35 384 -104
745 826 357
698 380 194
218 283 -395
29 585 389
70 69 -229
742 883 507
855 90 194
150 113 -840
217 708 470
146 371 43
745 197 -679
503 250 940
901 191 -740
34 266 444
212 367 679
186 722 -319
526 875 602
520 345 -225
265 476 -757
913 603 -492
696 858 -351
847 167 -43
51 210 -461
618 192 460
45 243 891
24 181 -365
750 723 -516
638 94 890
131 869 955
132 903 28
614 593 847
48 630 -913
530 771 -708
805 927 -904
931 936 854
408 647 -326
179 878 989
671 540 290
799 363 427
514 101 537
401 878 388
661 367 -450
142 899 592
91 510 402
643 241 -612
691 937 -106
495 336 -894
300 433 638
352 646 -943
129 781 35
922 759 735
308 203 -550
710 327 -27
317 223 -901
268 751 -477
617 920 -159
259 62 470
391 746 -709
40 478 -902
655 363 -888
551 423 773
670 24 282
519 341 -819
147 881 761
335 676 541
130 154 472
389 165 -440
393 40 -803
338 439 -362
464 343 -609
671 126 903
114 391 87
55 600 -79
619 677 455
781 505 780
293 708 920
454 536 -377
477 546 824
399 268 131
312 390 711
270 785 -21
163 175 42
79 556 893
267 659 965
808 692 -640
104 29 701
726 166 -76
219 124 -371
737 163 483
322 374 -800
625 758 229
859 171 609
791 560 -366
214 363 956
773 44 521
213 833 669
733 23 -72
122 692 695
554 709 -922
659 665 636
724 242 -532
159 305 83
23 869 -188
890 488 -539
682 410 -236
811 931 367
806 974
142 256 -504
395 183 -787
31 228 314
164 104 -3
220 750 258
41 450 -944
371 171 413
83 285 -282
531 238 937
11 718 168
7 499 -104
645 374 904
24 342 861
17 129 -766
497 499 341
363 731 -56
358 189 230
569 655 -100
622 28 24
379 163 3
5 181 -626
439 201 691
327 516 -852
184 234 66
503 700 722
267 799 -491
311 696 216
402 646 -330
767 354 332
223 497 -366
583 24 332
130 557 -547
647 36 28
669 732 713
128 11 848
684 392 435
560 349 908
479 596 623
136 22 -859
217 758 -32
123 565 -356
205 344 312
428 783 232
306 82 -838
444 672 899
729 451 -960
311 777 117
218 614 -453
429 412 -377
548 372 -759
24 592 -159
518 476 416
586 385 -182
744 453 359
794 293 328
284 627 241
785 145 879
375 402 -214
802 556 -308
679 14 -331
131 50 -105
697 213 207
610 546 151
98 422 -132
264 210 538
637 753 -131
762 606 -160
726 194 362
176 758 945
15 524 578
67 416 689
763 305 99
667 361 642
329 217 -181
34 118 988
361 399 -804
28 51 -78
595 591 -795
743 445 -988
766 238 876
338 201 -744
550 324 836
182 751 811
208 603 580
115 127 -215
550 525 -527
232 350 83
276 20 -313
543 39 871
652 118 -316
302 268 425
416 89 -583
744 415 398
28 319 734
350 647 -131
51 799 -763
785 142 -389
236 194 -37
800 294 -964
514 409 754
554 665 -52
530 785 695
143 751 -804
641 253 -785
557 265 675
800 524 -242
260 500 205
63 146 207
190 630 -12
753 252 831
381 129 981
32 80 629
589 613 939
285 693 -980
580 17 -792
326 109 -43
805 186 861
552 699 -719
461 624 -93
100 67 109
466 16 831
240 115 24
79 703 982
392 421 826
422 280 996
347 522 926
631 112 -84
593 278 820
614 1 -619
478 511 433
653 596 801
588 230 -384
537 442 -595
496 154 -146
353 273 -536
304 282 315
476 500 818
611 521 90
254 694 -317
624 121 -289
540 128 88
307 464 -774
207 616 -627
782 442 -232
52 632 623
206 630 632
57 77 989
425 489 30
183 569 742
193 299 -237
475 727 236
216 496 -391
240 772 -458
545 599 -823
431 243 -549
628 292 723
421 190 -172
80 20 -31
164 329 -131
431 386 896
295 409 -167
14 323 757
133 173 -179
19 340 -712
297 385 -224
591 16 302
137 208 -916
159 329 -941
105 112 701
383 307 -489
547 85 -349
758 211 15
543 685 -935
351 588 65
369 160 -784
108 539 615
579 290 -899
585 154 110
76 18 -775
364 376 865
306 626 -69
567 149 -112
741 431 -933
573 275 -319
738 561 271
77 20 405
16 793 -659
298 189 433
751 468 -350
109 331 -902
555 126 -26
125 541 294
792 76 590
735 381 781
444 510 -468
413 313 -255
236 491 -908
146 49 663
633 635 711
462 99 -889
88 791 -94
467 586 297
365 307 -925
166 255 -849
108 214 -615
522 346 -861
220 648 -296
729 44 -884
124 702 -751
785 689 -756
351 420 771
236 103 -286
126 505 268
611 377 147
30 533 395
713 86 765
623 65 -237
500 392 812
516 386 409
579 288 -670
370 166 220
375 720 -590
667 351 -90
303 562 -228
72 264 -42
138 663 216
34 109 -851
267 805 477
233 666 535
787 623 -649
209 557 -539
420 393 994
475 169 -434
620 367 -230
349 12 -118
797 273 -717
10 58 257
588 438 -207
739 727 778
169 414 -328
317 760 209
536 26 218
625 683 -911
477 175 128
421 468 -454
93 657 600
61 787 977
596 318 -136
678 56 -828
157 181 36
54 53 71
310 182 707
593 432 -922
6 346 576
390 201 -865
632 756 -255
235 351 332
189 377 674
515 64 926
749 594 -659
541 726 -6
88 733 -251
249 460 -599
428 146 257
79 227 -218
100 148 -274
779 30 139
696 103 404
109 229 -944
124 5 247
607 638 569
306 736 -708
803 235 129
397 135 -758
160 145 -980
639 474 933
220 781 212
626 806 -325
141 215 772
389 283 -559
469 523 250
433 793 222
98 102 -15
178 559 -163
442 618 994
2 546 930
609 158 641
92 755 -190
492 554 998
798 71 -372
153 300 93
471 359 175
328 346 957
288 738 322
70 209 -176
528 473 830
221 202 -153
557 205 190
585 337 -28
775 706 -454
178 644 979
413 643 -918
361 263 -821
765 17 -716
585 592 694
226 614 677
672 138 49
414 281 -325
265 392 146
180 752 -948
131 122 -95
624 5 412
138 605 749
126 557 -624
2 213 326
4 624 -833
446 135 -313
407 315 -929
510 686 -733
256 687 949
529 201 -9
244 48 -930
331 315 -527
594 281 257
237 663 -935
347 232 -43
802 573 712
172 798 -16
444 87 -251
412 643 235
768 619 -550
71 6 -514
686 178 -588
143 802 943
275 45 -277
507 509 -868
250 774 -468
552 106 -682
510 234 -74
527 618 -781
472 165 102
673 146 -33
14 243 933
527 95 763
117 481 884
779 322 753
799 393 -906
469 434 614
384 171 923
40 265 -647
449 624 -331
360 305 -44
468 648 96
630 56 -397
642 189 811
708 573 760
102 524 -96
553 96 286
689 263 -712
602 566 789
196 282 -516
619 482 -142
365 508 249
473 427 -719
74 409 -758
18 42 -895
118 330 708
315 755 -723
332 205 291
670 105 -62
796 429 454
738 475 -343
459 352 -490
595 560 672
805 96 225
410 526 -106
456 141 599
730 20 -345
261 529 -418
203 440 -224
360 41 452
340 416 570
304 427 172
544 573 831
364 347 -97
785 678 -510
460 446 495
131 430 575
171 611 935
102 497 -446
278 399 667
607 668 37
76 696 -496
166 771 -327
419 385 -585
550 622 348
85 461 47
379 560 -225
502 474 -362
97 290 454
288 659 -988
314 514 719
612 26 220
253 702 426
782 109 -136
22 177 407
165 442 777
92 654 769
384 547 853
253 495 -294
733 607 604
459 169 974
524 720 772
718 610 889
78 266 204
633 597 -193
580 538 147
432 69 95
359 294 -512
447 676 294
28 331 -21
481 570 857
22 404 -236
224 257 196
630 778 58
137 83 774
35 27 -504
629 74 -854
258 600 -971
460 403 -198
769 416 -805
472 309 284
327 708 -887
460 179 486
367 5 538
37 548 571
203 64 381
531 285 -601
106 429 713
456 80 -784
207 618 -856
377 328 535
779 427 -598
209 485 89
330 162 -84
646 284 -478
191 77 -151
496 637 570
775 274 -11
577 371 -13
237 585 238
728 590 -668
344 30 -438
417 161 -262
756 762 -233
565 728 -922
468 79 453
464 294 -901
47 550 649
58 70 335
581 49 584
796 541 -699
544 412 898
351 587 -653
217 716 389
375 595 -400
341 636 -811
47 730 48
560 397 968
64 666 -613
350 726 997
726 791 -383
373 131 -41
30 551 281
544 775 516
713 773 -251
417 550 377
798 337 622
453 74 -826
541 465 -331
148 78 -403
559 423 -6
327 646 -120
70 367 -972
801 58 227
14 750 -338
79 30 326
165 104 -345
620 28 679
498 515 831
673 314 -659
561 28 -860
265 590 198
519 428 -384
293 20 759
327 414 554
228 144 28
186 224 -781
208 418 -684
553 121 288
430 644 -219
441 560 -612
442 424 952
213 246 -954
38 93 254
200 768 258
588 418 -284
766 377 -460
269 253 596
61 662 -44
43 195 419
74 303 -55
131 598 -784
441 475 -251
88 394 -407
186 401 -871
655 149 -767
415 702 118
676 594 854
221 522 -498
515 432 -570
45 48 -39
692 266 -693
441 637 669
179 646 -32
751 171 -162
112 582 -869
665 503 162
164 39 -198
378 443 899
286 199 -36
53 175 67
697 676 -568
136 440 -290
159 423 -720
787 333 -877
306 690 612
633 404 -245
615 335 179
459 32 72
420 728 524
516 708 958
806 476 -77
608 563 193
33 683 95
666 340 262
708 100 -765
703 274 949
614 791 358
646 648 887
286 284 -299
247 326 492
57 208 690
611 743 -991
175 541 -811
480 704 109
458 438 -219
670 468 -44
231 731 -806
2 400 532
720 492 132
182 505 -4
613 532 807
144 491 78
68 291 -356
688 665 -602
748 430 -20
580 87 -928
44 781 -550
346 226 -67
348 89 569
357 330 -602
275 779 -412
306 702 781
29 779 106
284 371 -175
154 307 602
243 550 -13
509 279 -310
600 716 722
540 6 142
732 644 -78
90 259 -450
129 468 464
612 69 24
71 51 -366
166 193 -834
512 68 686
303 281 562
514 761 -927
656 566 579
791 433 962
698 430 -577
683 336 -168
700 699 -783
733 339 -995
503 311 -323
404 304 681
665 160 -781
266 24 -699
665 78 690
487 521 894
469 159 839
223 778 -382
118 203 -759
400 59 -280
330 106 -772
710 91 -611
540 400 943
192 21 798
521 419 725
473 686 690
150 558 -650
382 95 -892
278 616 556
225 542 496
716 656 290
200 768 -273
776 621 -686
144 78 571
470 684 509
415 169 349
534 631 -223
650 216 64
564 319 24
220 58 81
6 631 -448
457 632 322
47 384 -247
110 218 -884
355 762 3
121 674 128
741 798 -377
414 540 833
763 37 375
133 411 -450
85 785 877
591 750 -713
528 453 -994
370 601 854
402 522 -684
221 376 931
575 644 245
352 680 676
56 352 -138
351 486 -347
22 39 -574
509 532 -705
401 323 644
723 565 181
715 446 246
707 483 -710
665 768 -421
343 761 244
760 630 -949
110 382 526
197 695 99
781 33 -749
6 47 -399
5 51 713
596 637 183
83 405 -523
497 777 901
284 504 362
312 66 945
707 615 -398
792 725 -886
139 439 -136
344 481 99
668 110 699
438 45 328
517 792 486
218 354 -804
625 301 -207
721 535 400
358 602 -538
280 788 655
139 58 -207
473 701 -137
703 645 -274
233 458 384
156 784 -678
768 320 282
258 461 -23
23 642 55
398 622 551
391 516 729
653 161 44
571 795 167
236 512 607
735 217 -228
280 215 243
538 588 -843
613 541 904
43 397 -711
215 159 197
539 773 736
580 280 -271
173 677 -663
565 555 862
495 196 -207
256 351 103
202 201 623
343 496 -751
369 379 -284
351 185 441
371 145 774
631 492 -164
212 417 120
550 559 -729
748 243 388
457 197 -524
433 701 291
669 97 -976
366 489 -544
313 151 -684
615 202 -632
117 655 374
683 356 -829
126 429 691
586 37 -64
797 389 -662
713 40 918
380 356 -837
385 604 -391
754 1 -637
218 595 664
502 467 -287
692 249 859
378 184 -975
143 83 143
677 370 -421
800 202 716
495 446 461
281 748 -672
398 218 363
244 798 197
488 581 -601
237 256 -129
764 350 9
42 773 -465
624 48 595
69 137 150
366 44 125
681 279 36
617 710 993
99 47 256
4 327 -476
174 645 -318
748 705 924
449 456 -331
350 42 -775
464 183 263
101 317 -881
703 622 -936
157 384 258
478 428 990
94 559 -989
690 443 896
43 212 -386
187 327 655
727 590 841
264 205 626
637 704 -174
249 62 -873
153 545 -480
241 281 -441
189 574 957
224 387 -640
485 660 -846
697 704 165
443 660 73
629 537 798
393 53 -140
502 224 -703
456 48 -672
662 770 -143
309 662 -771
253 805 781
192 184 -486
353 777 904
319 557 875
72 609 615
695 455 -500
596 757 -884
737 511 -928
622 521 812
438 736 660
574 668 250
757 558 -284
758 12 660
507 277 -819
296 124 198
479 356 -332
697 396 -505
288 7 -542
490 352 16
87 519 872
120 670 -571
48 182 -469
657 495 -338
634 372 -742
349 460 992
195 296 1000
658 662 -992
78 47 655
766 322 597
535 740 -359
382 281 263
122 650 -112
662 653 948
693 451 333
119 309 -69
754 141 586
535 331 294
484 565 -218
246 347 717
631 2 147
102 239 854
740 638 912
109 679 859
109 488 -217
352 477 674
642 563 244
578 612 443
210 545 919
263 651 -645
726 141 789
557 233 -460
621 170 59
91 609 -269
261 695 139
696 756 -634
98 510 974
786 451 646
109 715 635
665 217 335
785 413 957
496 394 67
748 56 948
97 438 -967
769 316 -900
64 514 104
465 228 923
663 224 657
773 799 -461
431 7 444
683 748 -712
805 666 -548
264 690 918
143 419 305
43 292 -307
291 626 541
552 361 -914
606 369 -785
752 522 -477
581 584 -649
226 613 170
560 458 -865
465 201 502
200 131 -575
147 324 -114
152 659 458
181 278 -83
719 8 -466
5 514 196
152 435 309
361 198 -982
731 704 -67
80 620 368
798 178 -338
54 576 388
2 209 424
745 353 458
585 457 -487
332 154 -206
564 123 -494
98 345 -854
792 426 -922
405 93 -257
482 519 309
437 599 740
11 128 712
213 731 279
645 279 -635
664 16 -811
232 625 430
669 609 -320
654 725 -412
438 332 268
48 612 667
280 463 896
251 15 -192
411 513 84
415 97 -647
439 613 72
786 129 24
381 48 611
30 524 -55
3 134 701
174 248 -229
350 649 -784
134 175 -913
263 138 -527
163 96 51
796 162 -261
515 690 -390
175 441 991
284 20 108
174 253 -425
291 327 -509
737 483 -153
339 699 129
115 52 -677
511 186 -984
401 570 992
118 55 -2
670 35 128
62 278 -588
484 590 7
725 658 -863
450 297 234
76 324 -531
489 555 294
195 95 69
419 422 -55
744 350 315
146 48 208
247 360 1
73 94 197
514 538 239
577 432 -560
326 275 327
131 731 431
589 159 -510
494 741 -78
682 633 -541
798 697 -184
600 396 598
128 716 -653
91 467 -436
649 374 489
88 600 83
225 283 -547
488 239 375
339 775 233
196 407 -239
407 439 -28
436 737 -785
382 613 212
232 647 -666
586 576 -885
704 271 901
33 306 -407
209 423 717
793 759 -792
411 654 68
559 517 360
805 178 -438
296 250 821
422 458 -388
596 602 119
320 511 -41
398 218 623
478 352 -990
351 553 66
20 485 -624
525 58 -317
151 319 -739
265 504 -855
775 284 347
198 236 397
227 639 -759
678 393 -919
916 952
507 656 -655
806 529 452
719 649 717
298 699 -456
455 831 188
292 392 -94
69 245 799
232 730 -547
828 886 -390
781 422 802
17 73 -640
729 375 -955
26 783 -756
273 60 660
47 229 637
610 235 -28
534 94 -330
85 801 665
301 240 -995
688 784 934
860 67 -163
377 492 940
525 844 757
373 707 925
122 426 -546
225 698 -196
702 860 46
492 520 908
1 480 28
697 517 744
254 409 -417
46 619 648
759 309 -224
422 132 -972
865 659 726
34 366 569
463 812 -557
720 771 -607
464 505 -173
131 87 -144
553 661 -218
110 413 499
630 844 -820
32 777 -673
1 221 -581
829 98 905
548 489 -352
617 611 694
851 700 -458
713 93 789
480 727 945
365 35 -391
119 618 -749
654 253 -867
542 117 430
407 28 655
96 172 910
193 443 -661
654 754 157
108 250 -41
533 783 -761
568 48 -288
407 585 643
435 555 -916
378 402 -49
358 31 -356
852 12 -408
855 325 672
116 289 -15
341 48 -925
20 51 -875
859 819 -541
373 146 890
914 247 684
410 285 -415
916 679 624
526 438 974
205 733 930
186 521 -864
581 187 846
638 224 269
237 843 -662
142 61 596
623 670 -724
79 156 -302
54 737 -915
914 430 689
785 890 917
469 466 652
836 18 641
424 188 779
870 880 -866
384 145 -650
251 304 82
243 358 192
18 360 -89
82 239 -517
310 245 -132
804 607 -109
193 85 -896
163 500 8
341 193 -940
194 757 384
23 48 173
719 453 -905
844 453 -203
880 536 -764
339 888 298
485 158 200
905 754 -507
224 135 -419
600 207 -913
76 680 192
284 744 702
102 5 202
621 445 419
483 808 -276
792 887 615
747 348 106
103 613 -773
478 260 124
697 117 -385
784 329 -65
702 296 671
25 876 741
590 41 -984
768 293 149
529 261 201
636 225 -835
583 487 -655
293 253 767
840 892 294
729 710 -320
448 671 -787
26 384 332
701 41 370
230 134 -974
670 696 -276
810 680 389
155 654 498
644 877 -230
79 730 89
248 239 -133
486 698 -269
321 898 -469
318 733 294
163 769 496
248 668 493
292 455 -377
781 411 721
648 232 -635
798 900 -331
771 462 -592
908 522 -958
896 208 -111
451 865 928
100 358 -404
790 356 697
172 631 -905
398 720 179
745 836 877
217 602 141
557 203 834
63 306 -39
447 229 -839
149 724 -997
354 151 -529
725 879 475
212 916 -269
540 606 -112
374 149 24
90 879 74
860 747 639
130 45 165
470 278 101
107 708 191
527 140 637
473 878 882
519 348 -321
647 791 351
330 104 -176
365 432 935
889 130 -81
631 656 -127
413 548 847
246 868 839
30 267 -674
272 363 925
30 557 -157
137 790 496
664 612 -227
640 56 332
102 495 -210
651 825 622
262 866 -473
689 323 306
158 883 632
250 235 -805
858 841 715
49 142 173
438 470 -861
401 229 864
660 836 -629
501 17 -354
404 868 -177
713 189 992
130 856 640
574 787 954
892 214 418
344 84 -41
340 265 -649
393 6 145
397 664 -966
44 727 -120
219 13 866
915 465 480
358 134 957
116 405 13
397 292 910
421 413 130
501 256 -316
422 4 -120
875 812 354
117 829 404
783 291 -832
900 127 38
576 318 -580
42 50 276
786 202 893
535 733 138
882 391 -124
149 748 864
277 138 205
202 181 -847
333 860 101
793 464 -798
124 619 -71
717 202 -796
508 596 912
4 111 -828
660 627 -651
333 737 935
891 472 -799
844 393 -580
800 560 -678
373 215 -629
708 914 -905
633 24 -792
426 506 -850
184 909 -339
893 382 296
668 601 -489
116 144 -118
307 414 -850
676 347 763
819 214 -640
642 378 -880
652 492 -959
39 760 -293
826 386 561
693 477 16
201 543 555
584 309 795
329 708 760
241 888 967
826 767 50
529 272 274
482 794 156
851 158 888
227 758 187
361 365 -983
720 660 448
343 910 512
717 599 384
456 879 253
177 189 106
770 821 -159
912 895 840
437 206 301
221 659 -857
547 420 519
168 243 -856
864 519 -909
264 204 -496
517 319 325
783 898 831
169 334 -788
900 457 -949
499 141 -921
902 844 182
658 849 -908
590 415 239
780 861 904
509 397 -500
431 654 559
75 882 120
850 696 805
582 883 151
744 86 534
862 637 804
51 522 875
262 561 -767
492 173 -302
216 849 878
14 413 -322
239 747 -447
394 755 661
102 368 929
386 322 468
84 537 -367
505 319 223
181 858 -472
541 2 -418
199 147 -412
786 245 -790
853 884 -393
910 398 -713
621 248 236
799 412 73
454 786 328
591 350 78
449 92 -742
625 153 -912
590 16 -205
742 650 587
671 897 -806
916 43 -530
807 529 343
55 759 -668
646 666 -395
531 524 -390
446 717 -147
865 626 172
406 252 -617
152 119 201
55 169 -394
191 887 834
164 233 -186
803 349 564
369 378 -75
367 159 651
155 331 78
697 469 -709
556 199 326
244 678 57
176 857 -49
16 344 -967
915 223 -384
86 411 292
215 203 700
88 432 722
899 752 -980
276 180 606
791 684 -79
16 821 168
842 291 495
355 583 39
721 737 230
213 65 203
281 62 -832
895 390 -232
15 869 688
313 218 -386
140 896 -218
298 285 -925
729 762 282
609 799 -893
554 306 -153
373 119 611
69 26 -785
588 497 918
173 891 245
832 85 -78
524 509 -292
717 3 867
439 552 -412
677 674 753
694 344 -710
85 79 -777
350 367 -145
399 667 147
411 467 934
470 22 141
641 309 -396
393 459 921
903 534 224
490 189 818
884 438 275
407 565 -758
501 891 -657
345 135 -120
551 777 -566
422 77 753
119 12 53
467 880 906
445 767 608
878 862 -733
696 596 631
213 521 -380
644 42 989
290 909 85
117 468 252
575 477 -350
73 312 857
75 838 -129
745 679 -224
61 296 -736
645 898 -76
847 401 807
447 449 -952
784 58 -746
315 304 276
581 256 -683
506 844 627
382 666 -458
403 376 147
72 218 863
620 56 724
42 21 -188
798 434 130
699 757 -170
757 709 -840
713 859 -576
690 232 -103
783 650 -19
323 791 365
115 433 632
866 142 -25
682 235 -89
843 582 905
624 230 -872
529 884 -526
433 358 -305
594 65 870
771 777 984
511 485 -62
272 358 -682
452 573 -175
246 700 -350
39 371 284
119 790 -480
564 266 827
609 484 451
657 481 93
22 129 399
200 542 -979
164 736 740
316 346 -229
411 134 -501
284 681 663
884 671 443
607 234 -530
518 765 781
709 112 452
285 184 879
9 377 -391
502 365 -808
475 618 -233
83 367 -877
662 163 -731
302 271 -614
871 246 -402
405 617 24
217 450 -877
800 639 855
217 187 -118
23 401 -49
194 80 -663
893 668 776
436 898 46
351 435 129
186 271 -447
649 832 -201
457 11 939
39 220 -273
172 743 -754
900 37 603
78 519 -620
835 204 635
354 213 -369
292 252 -634
718 766 257
802 853 -735
762 843 154
217 489 -339
268 665 566
22 489 834
128 227 -259
300 887 -602
355 484 520
652 441 -297
103 74 956
186 712 -734
244 24 29
509 80 647
254 260 -219
421 841 -509
719 892 -659
406 71 -646
206 425 -983
271 460 -14
155 490 -118
851 190 577
683 46 -5
357 147 835
809 346 -929
17 676 -976
642 541 -978
754 104 -97
60 673 173
163 54 -910
777 766 28
635 176 991
386 908 -300
482 546 -278
809 403 773
398 497 -499
816 591 576
243 262 -834
625 414 903
645 807 518
824 647 806
165 394 -238
293 698 41
619 318 -518
444 520 298
315 756 -867
260 365 -354
147 364 -754
183 482 371
412 782 -267
265 320 -207
77 193 295
368 625 710
820 304 716
445 881 -976
720 894 -521
556 510 -834
718 157 -229
655 763 -799
49 51 639
125 419 100
131 136 997
871 644 19
782 711 -675
645 32 -90
576 163 924
348 376 -385
875 101 440
733 591 -946
457 261 746
801 872 116
634 16 -171
60 493 951
819 3 161
519 615 853
799 687 -699
370 772 -582
753 364 366
712 714 922
490 899 212
437 549 853
179 29 -826
495 739 -691
154 792 -188
906 124 -994
372 527 276
766 408 371
188 281 922
787 219 -684
451 748 -683
371 152 440
311 853 224
241 426 -482
232 194 616
462 476 535
767 336 -260
221 502 190
337 39 432
206 843 655
396 485 412
891 94 999
5 140 -401
662 341 -308
602 733 -842
748 296 271
914 568 108
623 45 -781
418 848 -640
85 511 -395
244 775 571
612 63 570
59 907 -170
253 508 -121
445 474 -390
300 772 442
139 78 562
569 875 156
91 860 -538
816 896 -450
725 579 -755
297 425 -790
861 234 -690
914 683 597
154 285 112
253 369 -659
867 296 -467
704 479 -802
427 753 -143
817 527 -73
605 619 -246
591 74 -864
872 684 -194
344 342 425
462 311 231
44 487 248
595 636 -888
12 915 211
778 240 -353
470 248 833
890 267 -181
238 899 -660
182 876 198
519 192 358
365 526 -351
211 887 -584
905 181 350
31 280 -578
347 67 149
510 64 -414
127 34 887
283 225 -696
300 436 -694
329 878 17
571 658 218
116 800 -195
80 885 -600
572 824 95
722 132 602
354 859 -219
841 737 -263
215 129 116
217 798 903
99 409 309
303 824 51
750 24 -929
122 697 322
526 743 397
98 515 601
539 29 -245
136 544 268
610 786 783
506 75 -740
350 131 -946
38 142 674
355 177 375
382 669 -861
100 361 -808
635 517 202
57 440 819
312 449 704
210 857 121
522 122 -886
899 232 833
401 570 -721
620 554 759
449 75 -651
562 370 -69
391 746 -376
503 748 -500
739 228 -661
367 186 150
552 50 876
290 422 387
719 907 780
412 780 -710
365 756 -778
63 845 -170
806 792 -793
391 563 -368
680 679 -67
290 678 -348
373 467 962
857 347 842
332 858 -934
610 130 477
682 49 -597
65 592 -961
517 786 886
43 633 881
422 887 149
101 888 36
506 310 78
610 208 581
6 17 -571
472 852 -313
768 534 -92
692 909 -305
12 62 -818
688 562 -804
370 396 -131
209 627 -419
411 128 119
748 309 -525
767 852 -105
16 472 -573
214 724 564
184 852 466
140 671 461
222 813 42
104 824 -116
621 138 -676
45 279 -105
899 584 -556
738 199 -903
540 199 496
663 528 170
40 869 -196
319 587 -913
843 161 -971
225 318 308
506 367 287
284 815 -852
461 501 -363
389 457 -169
10 726 734
493 224 870
295 851 -958
836 679 258
753 346 -144
588 272 958
520 617 -69
644 315 -808
728 305 -419
156 97 119
20 320 -531
323 155 -372
658 204 -915
662 840 -942
26 45 -597
69 567 -855
397 598 -882
461 270 36
189 739 -715
36 259 647
699 347 -341
644 265 -339
910 130 -265
789 489 -709
305 249 748
881 385 -355
106 134 778
796 521 557
352 327 733
249 767 -209
506 61 -932
683 331 481
867 246 100
150 146 -996
427 81 -552
795 907 709
579 165 257
375 892 -7
731 340 57
238 734 -377
902 529 640
42 5 339
589 207 431
589 338 533
168 100 -396
532 244 -518
435 395 -680
120 462 -539
302 733 -415
97 835 -765
502 517 508
817 391 187
233 325 -566
151 25 214
51 259 -296
401 868 870
583 831 50
783 265 -703
534 525 -232
607 751 707
819 472 935
331 775 -85
907 587 124
56 839 -899
241 317 -238
552 650 -100
475 638 -411
69 891 -760
583 796 11
207 468 -672
571 257 -551
788 479 175
17 83 164
53 885 -32
695 106 846
157 341 -913
406 646 463
453 568 -224
864 350 506
243 60 -675
398 25 -345
419 761 952
805 80 -243
637 706 -754
838 604 -357
373 765 940
519 585 -246
441 637 -766
898 84 413
166 872 454
90 380 -521
391 422 688
580 468 -994
58 500 393
685 460 -625
388 675 34
575 833 -552
353 193 240
175 904 -647
467 838 101
16 179 912
390 470 52
399 658 -110
312 269 681
908 384 268
222 719 787
51 398 -120
623 215 -404
41 3 -444
224 242 544
377 514 -930
424 387 -345
670 252 609
454 633 -712
876 282 500
274 624 352
754 217 500
773 538 -610
492 897 -398
623 619 -911
664 444 -174
619 825 -267
348 40 -133
44 70 -673
314 514 -226
29 105 -559
199 298 975
615 696 675
209 352 -245
4 456 -83
417 817 -821
727 383 -424
454 284 370
825 907 500
411 698 531
736 734 794
832 561 -628
440 785 297
491 105 661
856 304 -482
814 679 955
593 439 509
147 54 635
837 784 285
670 433 -85
42 683 595
365 759 -87
54 636 176
395 680 451
767 134 -118
555 170 -559
588 539 192
110 642 -917
409 607 -976
459 517 343
310 195 838
906 786 -14
620 249 -180
559 733 988
534 290 234
348 133 396
272 444 632
338 58 -86
527 511 -730
439 881 -555
544 83 6
884 909 -197
198 543 -885
86 708 -817
513 891 -91
510 294 -140
604 483 539
313 912 -134
153 752 -736
635 186 421
820 753 -742
805 252 623
294 39 704
592 522 -200
362 715 918
273 723 -97
453 503 -624
539 456 -35
384 184 -892
19 723 -237
18 164 -727
362 273 -232
401 297 900
911 361 -326
659 417 -463
38 689 92
64 155 726
418 700 586
907 621 730
76 404 103
318 24 798
307 243 479
865 188 -790
346 158 -271
558 600 562
615 900 -897
286 101 -747
521 315 558
204 424 -828
703 809 -857
902 659 -613
11 183 834
