18
965 1964
664 35 452
633 775 23
434 65 636
679 370 425
131 725 416
254 85 363
652 263 639
298 210 685
626 855 110
471 398 726
567 653 937
43 822 245
552 833 126
97 863 886
382 320 589
612 42 396
194 580 897
769 637 600
666 701 602
394 301 781
175 119 847
410 376 894
533 312 86
163 817 452
59 204 696
415 715 544
781 581 126
197 275 694
628 619 994
614 456 530
53 287 845
219 845 338
222 684 642
495 197 323
119 395 355
207 705 919
106 60 142
768 65 502
304 714 942
724 818 870
536 726 360
586 340 59
711 27 141
778 750 780
246 189 854
292 683 756
131 831 684
490 860 221
825 680 845
349 604 451
529 344 692
535 406 23
424 214 464
580 72 425
359 654 242
570 625 202
331 332 584
426 139 983
444 215 466
731 751 894
321 862 26
405 168 36
375 39 518
322 762 824
756 342 147
800 595 419
34 330 467
513 303 612
413 420 139
629 110 663
507 74 774
92 865 91
757 176 357
580 837 452
615 824 957
161 176 409
856 287 111
623 322 625
868 76 89
572 660 637
251 374 319
357 740 221
549 377 976
602 39 185
34 660 222
701 148 847
503 457 370
151 291 338
580 213 951
364 124 218
312 299 601
296 55 798
384 619 937
276 603 910
651 188 81
221 692 395
406 224 129
651 376 735
275 379 765
760 208 381
199 178 555
473 273 962
792 464 287
286 96 885
739 444 627
812 427 118
229 182 92
622 543 388
226 661 49
104 235 468
212 513 864
781 768 809
785 530 518
458 445 207
748 595 946
521 324 133
105 146 436
672 610 121
181 77 407
121 518 839
612 425 454
468 549 338
644 405 73
96 384 48
855 773 191
3 594 86
531 804 275
815 476 103
853 335 593
352 792 252
615 780 850
69 373 866
635 432 252
876 1702
831 480 29
261 576 406
9 116 419
621 720 516
651 100 614
335 175 928
329 520 283
741 598 29
472 414 492
628 550 403
282 488 762
772 418 109
453 832 276
697 344 970
387 591 163
267 774 452
610 353 748
61 547 498
69 208 214
583 838 669
707 646 478
297 121 62
449 354 418
752 302 973
436 664 249
115 378 586
254 99 595
549 361 725
660 54 280
56 327 744
449 568 299
742 443 180
658 532 302
356 128 422
859 178 416
153 626 404
605 407 446
392 824 167
396 672 780
142 205 925
644 94 116
272 813 182
108 791 874
41 686 605
861 281 557
65 333 142
135 350 544
563 84 554
595 30 402
43 275 842
559 588 716
759 851 125
216 235 352
772 528 396
483 7 499
730 774 120
19 543 303
558 842 706
16 386 83
529 309 221
834 184 416
70 875 817
624 151 692
845 281 783
571 643 413
823 752 361
423 647 602
698 269 743
466 748 518
302 168 945
564 69 491
307 664 316
710 405 659
470 201 736
308 387 715
82 499 286
654 275 853
268 518 691
358 453 113
276 777 444
807 327 242
375 786 872
227 213 899
181 623 674
860 412 755
521 566 855
646 479 526
858 311 881
64 403 245
388 621 741
479 585 898
352 261 75
859 78 183
577 484 797
708 29 7
266 801 976
818 835 460
718 270 928
595 453 104
75 159 476
383 865 390
364 130 729
771 803 244
332 184 744
40 193 221
223 19 993
832 115 795
81 185 398
157 342 508
495 465 255
824 728 29
582 244 490
124 28 2
553 114 868
2 398 255
826 493 925
551 358 745
307 134 103
79 81 462
126 133 423
245 58 224
532 219 447
130 428 185
767 722 851
210 800 598
47 528 673
498 433 461
568 609 863
642 44 424
671 816 68
730 334 894
861 679 869
699 847 853
858 649 365
312 713 882
633 812 49
107 514 180
609 591 37
256 467 711
325 209 295
859 593 308
783 704 629
290 164 897
483 162 132
119 6 241
265 626 608
507 737 91
454 159 249
41 220 112
489 257 772
690 186 397
666 193 903
281 626 968
758 293 961
580 115 813
557 214 989
589 763 493
379 12 366
409 574 351
843 508 68
145 125 544
810 836 930
292 760 353
63 826 399
852 77 519
630 305 295
546 387 773
594 701 287
590 511 684
92 151 559
451 706 64
481 787 303
799 255 660
101 832 354
686 108 102
678 797 342
400 342 346
463 276 211
671 6 99
385 200 861
269 634 66
845 439 915
538 479 8
585 485 843
746 425 495
111 459 418
80 23 71
722 797 705
212 314 533
362 331 664
408 538 203
291 173 117
384 172 902
105 479 522
166 753 759
606 178 83
123 207 865
140 795 445
700 789 299
462 396 2
593 827 966
755 176 196
246 713 852
422 750 7
310 398 72
643 528 7
716 375 784
772 308 128
570 637 943
218 161 328
107 578 464
757 578 866
221 98 750
3 499 945
715 795 66
148 819 679
421 789 762
81 160 211
638 157 324
596 395 723
364 492 991
515 167 177
802 862 289
417 836 573
17 772 550
231 524 86
341 234 448
809 108 563
573 207 315
828 613 109
278 798 161
548 631 958
439 640 404
586 192 446
378 229 82
741 665 571
554 7 400
85 80 705
709 243 556
44 417 453
42 162 902
829 777 45
53 22 724
272 772 210
600 327 131
375 484 770
578 570 946
491 674 401
90 357 997
668 273 610
651 715 459
512 107 404
25 630 67
752 858 678
807 524 933
386 160 695
365 741 134
862 334 941
146 636 442
478 421 916
27 615 556
867 619 589
613 351 330
657 738 737
593 382 977
343 436 117
588 802 500
405 210 628
174 622 197
8 740 864
176 571 31
796 73 829
625 722 886
556 695 63
295 694 841
830 582 965
466 417 991
110 646 247
555 362 683
239 858 185
718 547 67
451 158 470
62 404 534
763 307 499
640 31 791
860 778 801
28 354 438
99 471 807
518 411 582
707 592 903
293 11 703
415 350 445
282 197 337
37 752 800
451 404 345
829 600 692
641 348 492
324 444 764
420 404 662
326 706 471
782 298 897
630 11 692
701 706 577
218 748 805
121 222 131
715 383 595
869 517 593
390 509 36
497 523 118
407 841 819
230 217 55
135 341 484
706 752 208
635 304 696
113 313 878
243 74 589
580 545 755
300 115 815
108 540 279
365 552 640
840 155 792
652 193 316
610 746 325
433 379 285
720 455 321
222 120 507
848 488 689
33 476 477
564 632 697
618 849 738
161 28 9
771 34 573
189 540 348
15 875 158
729 318 674
648 240 945
189 204 684
588 101 990
173 526 704
195 566 225
552 670 659
1 855 983
634 230 316
413 190 56
235 516 327
180 742 200
557 474 418
868 591 450
597 652 269
181 10 857
615 637 494
280 142 352
480 371 414
107 569 616
255 673 658
411 310 916
728 513 664
302 121 92
598 12 241
161 445 512
690 40 22
358 250 965
681 502 512
695 600 113
784 3 134
382 556 695
595 511 325
698 270 225
240 342 983
268 669 493
775 762 136
459 651 391
263 806 163
507 556 677
102 21 33
328 833 567
714 189 720
670 195 1
129 477 721
629 172 927
824 504 101
192 283 659
509 301 473
20 703 591
625 258 635
702 67 138
514 417 732
632 410 87
655 244 744
354 644 829
528 165 805
763 403 649
471 60 523
428 420 798
130 157 334
588 551 892
212 158 146
481 486 402
18 481 161
732 218 734
184 840 242
525 168 772
252 189 537
28 314 304
550 352 307
211 93 602
807 147 528
663 441 893
867 44 884
512 292 284
695 872 867
713 151 758
250 665 285
161 144 279
816 621 148
98 757 893
449 12 375
696 377 36
117 295 990
7 162 941
317 765 183
515 559 90
556 780 998
713 775 275
469 288 369
786 832 531
294 150 295
3 86 666
556 682 340
639 533 966
76 697 8
707 426 658
496 620 507
444 751 7
645 152 577
467 162 617
729 733 835
730 579 305
698 588 385
648 694 328
139 665 603
779 227 398
196 674 710
145 51 467
286 135 223
719 739 966
278 403 643
348 842 919
424 353 217
732 596 121
148 524 520
218 164 760
681 600 986
395 787 447
483 693 952
371 611 257
774 78 853
362 575 910
538 705 39
642 272 306
7 537 393
340 624 848
97 22 422
642 193 735
147 416 567
242 775 676
276 646 312
330 308 482
306 362 9
702 842 147
127 185 80
283 12 950
557 217 874
823 784 439
4 624 246
396 201 216
37 618 533
860 427 505
100 437 114
450 472 698
174 533 45
438 755 547
505 545 921
45 840 505
617 763 659
276 45 330
573 840 357
806 810 6
412 76 811
291 655 419
652 208 574
460 610 879
738 723 978
534 219 682
737 569 921
97 223 460
638 297 289
589 770 725
347 246 461
509 497 23
621 185 289
349 522 344
84 162 778
575 594 754
440 630 772
196 141 163
442 309 686
201 827 609
271 705 356
770 501 388
214 828 640
320 818 230
405 615 370
831 812 765
400 190 847
606 661 288
390 439 50
418 583 619
290 182 680
562 270 199
133 450 604
827 339 171
492 37 786
788 874 98
395 483 96
848 555 31
640 207 611
385 26 822
442 738 83
47 742 855
146 547 279
604 446 903
780 99 380
855 711 460
854 541 28
485 759 446
424 342 682
745 114 870
364 631 926
397 131 695
344 104 726
158 422 168
313 430 628
182 500 70
113 785 423
111 177 114
777 535 506
585 33 431
63 119 884
735 656 972
819 407 908
364 615 784
848 421 506
548 538 879
158 613 614
240 39 672
869 40 509
817 347 119
76 647 424
561 670 557
841 689 622
371 293 870
400 462 197
200 651 953
72 777 834
468 368 641
320 419 918
376 829 539
232 515 730
99 178 637
40 301 145
736 587 866
392 37 172
169 227 283
859 124 174
593 348 650
665 807 640
16 205 316
175 647 727
646 835 405
665 385 484
382 364 526
624 251 433
411 494 225
13 451 238
748 794 3
444 826 899
871 362 150
398 716 584
10 341 154
593 354 926
601 64 933
271 744 96
90 254 730
449 83 779
711 867 302
656 444 226
237 772 39
639 275 936
194 64 841
560 245 588
196 744 172
324 570 721
210 150 452
46 689 308
178 592 125
702 191 594
175 454 302
265 208 289
554 631 410
254 791 597
649 83 452
26 54 430
317 200 446
149 243 53
740 729 391
735 119 201
615 13 527
698 607 36
592 676 90
868 231 447
214 157 15
132 46 446
612 860 566
478 161 813
33 798 304
536 578 960
642 254 279
618 850 790
336 237 344
4 532 270
302 240 426
586 697 398
254 604 588
95 58 584
177 388 547
551 260 506
26 365 218
737 839 556
640 436 654
588 404 452
834 14 357
714 223 288
626 248 844
798 435 448
799 223 177
308 448 940
603 663 278
523 630 428
865 734 755
272 114 572
623 664 144
427 92 140
785 795 918
805 421 890
268 99 374
636 726 852
600 850 458
714 849 168
148 524 578
589 700 886
849 694 107
737 78 830
538 596 313
78 86 460
866 320 315
342 305 648
316 391 925
420 406 367
258 328 822
518 213 324
436 408 570
53 398 789
262 585 656
156 715 767
535 874 24
573 581 845
638 658 260
224 845 539
568 813 835
151 285 31
415 134 748
302 458 299
564 391 417
313 216 289
542 280 872
327 38 49
24 199 202
109 422 999
129 111 382
19 120 499
113 2 703
277 720 218
282 721 798
122 745 376
654 225 326
580 501 242
866 235 737
837 14 119
334 838 5
679 491 453
674 313 743
96 93 619
633 528 639
678 126 295
691 748 325
628 42 236
14 2 208
667 135 966
333 258 997
438 756 803
184 722 189
608 614 974
112 449 327
391 81 377
334 337 600
503 395 632
556 322 54
144 120 335
390 302 372
385 824 154
782 707 516
310 781 601
615 237 33
217 761 819
797 507 302
609 308 757
711 714 460
289 769 897
151 55 212
281 243 491
793 388 401
316 725 784
131 564 178
238 326 888
163 785 652
710 474 391
537 300 603
669 372 353
292 504 262
693 138 727
336 487 428
485 362 790
745 759 827
869 413 166
426 626 222
683 184 427
273 199 898
783 853 289
715 445 834
36 326 827
586 213 890
669 579 635
434 284 208
741 648 268
382 108 787
381 505 787
29 678 281
754 842 645
134 115 869
841 354 512
788 695 433
521 528 691
454 781 297
784 132 525
492 82 511
466 611 892
843 97 728
424 205 571
843 118 144
647 741 468
777 189 975
781 247 184
581 285 556
712 585 388
303 499 72
728 584 709
687 51 428
755 807 196
18 615 387
8 862 736
419 522 58
93 693 444
342 152 391
354 50 758
508 792 890
824 210 301
574 554 175
269 286 166
641 455 329
221 371 510
809 396 230
839 249 620
342 2 631
639 861 89
296 860 615
795 572 439
661 393 631
786 182 630
780 387 819
55 115 55
175 283 383
225 146 818
110 51 435
197 723 199
145 851 686
98 150 891
691 671 477
611 14 949
511 21 562
790 642 16
732 592 922
309 855 159
577 238 326
317 450 956
122 228 972
130 381 261
395 407 744
325 735 308
721 447 642
795 571 645
264 230 57
658 151 819
273 210 762
775 189 726
65 285 853
324 352 925
740 674 816
191 483 813
723 115 588
674 719 395
629 811 977
362 843 269
500 459 476
195 722 2
309 501 795
656 157 281
707 419 595
273 264 397
695 693 619
37 279 889
153 353 920
66 566 162
518 497 240
10 55 776
134 345 858
166 542 934
201 801 606
126 438 645
476 222 357
759 257 53
98 714 178
124 358 600
665 120 101
566 192 109
239 41 656
660 466 636
658 493 846
276 130 881
218 573 920
756 314 986
111 594 72
813 108 378
298 682 484
825 611 452
612 563 527
759 51 435
529 619 261
832 512 314
371 729 99
221 819 380
408 457 873
635 587 590
646 472 287
346 75 892
732 680 834
723 574 57
810 593 920
583 308 146
593 570 846
186 412 802
57 138 212
347 705 333
441 197 515
564 326 486
210 653 44
865 307 578
595 690 850
12 505 993
150 583 429
615 113 396
704 74 831
459 322 305
558 292 360
433 237 329
213 771 375
88 649 35
768 543 81
90 544 38
776 227 579
16 233 120
314 432 458
615 532 773
512 515 174
264 844 320
516 194 700
129 680 647
521 570 521
211 389 136
119 277 354
105 647 172
549 215 342
218 622 73
571 743 529
39 448 506
865 801 834
615 60 793
615 170 350
820 25 355
183 733 153
454 79 567
188 620 761
419 847 704
503 709 989
170 163 939
315 162 28
342 199 929
300 623 956
269 405 524
585 372 826
668 588 894
771 796 114
402 809 594
544 639 333
831 825 738
855 157 198
654 564 200
818 863 372
467 593 269
395 342 343
380 846 351
319 761 977
375 267 819
713 345 425
78 846 548
276 24 349
369 846 1
102 687 682
540 308 159
287 528 22
380 681 13
585 584 333
413 128 18
109 534 27
139 391 165
842 406 207
257 444 867
662 119 486
323 464 433
574 401 111
251 723 820
423 219 486
390 399 270
489 26 659
184 560 586
349 210 385
287 768 159
444 107 383
666 603 628
85 107 662
557 348 246
297 864 912
684 838 254
177 183 591
626 233 287
301 398 976
344 809 135
839 271 515
245 478 740
112 873 648
163 817 409
674 14 605
735 290 753
143 727 260
663 467 520
271 682 228
744 600 442
40 735 730
725 84 450
417 327 122
27 588 177
565 369 856
728 264 590
318 560 57
379 876 880
448 795 560
770 63 368
306 201 961
389 694 161
812 615 834
48 363 857
591 640 830
319 22 116
39 336 481
162 166 647
647 726 516
442 458 486
181 799 950
723 731 608
691 674 211
90 256 845
388 615 549
215 299 409
156 632 177
530 175 288
268 62 414
757 784 965
769 758 310
431 677 322
705 579 370
239 219 913
466 712 597
352 848 25
115 437 685
813 642 852
446 692 951
453 119 892
483 211 458
129 378 137
229 323 489
689 134 376
493 172 956
89 131 922
58 509 533
618 456 571
485 138 543
565 150 449
295 108 933
780 292 933
708 47 205
225 83 789
824 413 688
103 7 802
3 87 125
366 680 111
860 785 744
497 738 245
133 503 303
713 587 308
11 508 853
284 839 60
442 795 466
115 386 643
858 691 531
295 613 105
470 781 855
10 691 220
325 457 818
179 471 819
642 186 494
232 461 22
17 800 86
254 818 160
841 735 473
669 190 926
6 550 922
310 732 787
86 20 598
718 746 887
544 538 480
56 228 984
309 799 5
703 639 960
198 413 657
242 263 957
338 445 593
297 11 405
495 69 175
161 568 108
246 8 553
184 815 995
536 299 374
35 555 882
486 520 659
408 250 702
666 481 56
561 793 304
112 298 316
57 532 376
111 694 801
246 550 658
357 184 798
232 672 561
150 594 267
236 599 896
86 341 42
162 408 94
70 579 410
561 233 840
819 629 646
21 315 176
85 735 961
324 579 539
352 124 513
202 334 958
795 411 529
711 373 848
769 54 498
664 322 740
657 476 740
679 88 372
654 114 158
81 770 487
519 648 12
273 774 590
778 220 935
640 469 115
696 738 956
218 785 687
207 728 138
231 346 477
469 442 245
634 269 330
392 5 228
290 211 223
267 6 968
355 677 29
705 688 799
362 403 43
426 166 539
13 216 982
239 353 416
51 721 94
290 816 66
703 514 750
88 321 880
64 856 962
453 375 92
700 87 43
22 679 819
254 578 389
95 693 583
871 610 266
467 739 355
166 436 325
160 338 454
766 117 573
693 552 647
647 131 798
601 619 22
862 546 568
656 334 923
542 218 258
311 128 528
597 876 537
373 418 860
356 858 919
37 813 81
298 128 483
191 445 789
211 736 87
429 512 976
134 513 300
30 491 864
295 147 258
849 122 734
799 703 810
361 630 318
400 40 542
252 121 299
278 837 323
706 383 121
817 37 458
558 370 129
403 726 335
180 97 826
258 42 562
734 755 941
323 749 507
223 68 286
831 807 116
89 158 310
358 347 769
732 642 217
307 288 514
27 144 429
135 728 507
331 97 794
229 627 774
559 539 384
871 784 743
632 859 842
812 869 553
867 593 837
431 858 908
757 387 749
22 817 991
47 868 821
211 378 52
2 501 240
632 492 616
564 106 729
19 829 641
446 623 792
154 19 445
18 603 933
105 354 884
766 815 746
367 579 481
721 77 942
269 447 755
154 376 869
532 37 99
170 780 991
844 300 292
647 532 498
362 305 825
623 213 138
399 308 268
677 373 64
95 792 668
767 684 31
75 317 569
821 24 261
752 246 228
480 784 864
388 125 461
818 875 862
535 255 693
690 487 33
827 468 738
597 612 343
546 635 727
843 25 535
795 521 329
194 220 380
316 450 502
628 473 431
825 548 407
21 332 967
322 5 248
682 436 705
499 488 297
186 92 959
802 525 475
834 204 475
409 145 768
426 635 862
714 397 265
28 217 62
519 170 110
217 628 424
152 792 127
779 603 382
117 719 657
8 823 163
429 58 907
705 309 854
55 397 695
634 551 619
62 544 764
731 663 362
583 7 444
767 742 29
469 347 759
412 732 407
623 131 129
842 302 901
370 489 822
836 36 827
294 63 861
325 675 148
96 274 826
115 850 503
214 267 35
202 407 98
285 469 53
293 267 406
216 40 137
243 48 850
876 775 47
371 171 234
259 89 216
727 126 822
486 573 413
268 270 140
87 275 145
707 360 315
353 168 202
101 353 917
538 827 256
697 659 572
845 32 966
814 419 509
264 554 978
302 742 577
312 454 543
555 53 784
374 132 603
720 465 979
160 317 605
440 92 574
185 332 712
23 446 742
614 112 490
154 703 850
267 309 289
74 662 540
462 489 526
327 873 282
412 134 140
741 57 113
297 586 11
69 777 439
625 183 456
583 796 989
74 591 307
658 315 757
328 594 86
662 681 909
631 380 182
673 446 319
740 198 103
529 679 127
67 534 177
787 269 141
792 722 876
234 699 39
276 871 412
282 678 105
429 475 572
297 118 690
763 402 905
80 810 606
682 697 446
605 806 598
851 639 231
354 57 196
72 519 503
135 56 796
484 811 202
278 594 624
513 565 286
11 784 274
671 379 676
447 416 167
658 676 691
380 156 128
62 520 45
449 172 965
501 424 767
183 694 908
613 563 462
682 214 671
80 685 131
404 347 244
595 175 133
791 378 841
420 515 288
833 435 979
636 460 333
382 159 652
73 343 496
613 638 373
756 412 668
795 735 692
114 539 658
456 710 955
682 861 687
765 350 122
695 738 526
434 864 39
261 629 50
96 358 588
447 264 584
393 495 901
537 395 394
299 479 129
235 287 236
623 508 155
726 112 768
147 837 114
78 837 515
199 276 624
644 368 892
529 741 246
860 79 567
424 784 97
858 5 47
769 513 59
456 300 39
113 322 555
835 85 62
517 131 696
108 781 594
173 325 294
69 684 191
802 465 520
157 51 104
587 325 861
779 220 474
169 845 227
319 871 789
824 255 175
91 581 209
637 103 888
221 469 175
414 598 216
29 71 839
8 458 407
385 31 576
835 644 283
585 342 656
244 29 624
301 93 799
223 160 805
434 552 445
517 811 36
301 242 968
696 125 775
99 712 349
588 338 272
19 344 934
317 218 247
27 855 588
192 834 64
500 341 223
40 408 723
173 13 54
656 80 594
5 359 162
688 401 12
544 288 181
341 116 155
799 285 592
234 777 333
187 408 840
841 271 535
127 691 30
675 17 331
105 637 511
112 123 352
359 608 555
833 537 955
416 746 270
157 40 854
11 836 674
37 674 430
39 797 946
398 825 840
62 594 241
235 252 673
840 569 336
356 856 824
495 862 572
640 200 700
790 315 778
10 275 402
560 754 792
443 108 339
316 487 118
538 400 646
549 733 390
19 651 372
385 39 544
611 397 121
631 374 931
770 597 449
469 700 309
135 575 751
27 440 981
809 436 150
670 345 863
407 664 526
134 745 319
152 524 879
857 805 587
72 602 437
761 333 679
499 769 537
697 713 665
107 762 869
802 423 317
526 669 964
752 706 175
831 439 370
625 717 264
420 355 515
588 1 84
368 410 670
677 720 931
84 487 753
141 870 754
232 358 602
83 400 992
81 704 376
469 454 661
558 476 666
457 477 992
559 501 513
219 279 280
116 640 959
17 773 602
720 118 764
234 36 223
255 614 865
287 364 530
401 123 258
101 236 369
198 85 73
439 368 521
558 763 52
399 767 186
409 380 503
711 677 498
56 478 869
142 609 311
482 345 798
632 847 796
389 800 31
749 291 175
522 256 375
579 617 925
511 208 995
839 758 547
713 468 392
509 376 819
151 103 693
306 798 34
541 221 677
514 343 602
786 446 554
340 398 51
850 824 538
178 442 417
791 397 351
522 626 514
34 140 373
559 224 148
361 847 865
315 784 176
251 188 555
517 418 289
539 213 12
302 3 316
189 773 2
321 84 889
77 559 492
527 151 89
415 70 799
549 124 590
102 352 220
331 139 995
486 296 166
542 35 702
114 178 984
492 282 657
573 114 112
156 330 703
185 640 627
307 94 488
281 1 197
718 787 651
659 136 58
260 252 53
67 834 381
735 452 389
515 77 896
189 60 827
207 508 47
581 588 123
527 83 23
7 774 74
854 71 192
379 659 442
611 118 600
718 219 821
758 381 82
167 481 815
579 217 364
245 398 260
699 580 371
223 21 137
726 569 544
56 537 772
289 787 566
779 579 927
615 328 45
219 787 822
364 19 681
414 520 300
281 254 413
529 679 423
39 622 952
385 449 799
346 369 715
294 394 671
139 193 543
620 485 399
823 89 943
368 152 89
412 847 662
572 230 892
803 505 191
534 227 18
24 375 841
814 155 853
324 604 437
753 31 113
703 269 888
789 420 423
391 693 268
796 160 785
796 294 249
283 178 47
142 693 693
782 214 812
619 741 717
296 539 426
428 860 866
813 778 845
695 637 790
488 673 924
193 90 49
636 736 49
462 670 371
238 658 761
447 214 326
330 810 934
643 335 466
749 460 488
869 736 999
844 592 995
686 535 6
334 218 350
792 802 527
42 298 195
472 361 295
191 2 48
424 638 714
356 671 98
765 246 291
176 11 644
613 556 802
253 607 404
488 597 51
47 166 264
670 525 159
708 529 655
550 133 51
149 184 24
752 767 434
718 672 902
760 505 38
635 493 889
174 756 387
834 437 471
283 282 974
702 745 784
205 673 480
469 845 791
601 784 68
596 381 810
104 697 127
492 300 51
114 260 278
502 713 993
126 671 958
285 462 375
154 372 574
353 176 189
2 515 548
585 731 963
518 344 648
663 466 824
655 666 931
161 311 106
614 585 534
637 515 2
726 477 462
511 381 122
174 573 970
734 300 195
474 828 802
459 298 736
234 72 938
221 250 798
803 665 849
85 273 268
118 528 794
826 840 370
743 503 991
652 863 527
155 632 505
857 824 66
4 484 575
282 876 775
754 822 866
567 278 931
79 358 259
487 813 850
737 117 464
817 1658
141 558 295
217 711 306
61 130 515
360 429 270
223 589 616
440 816 467
584 145 566
114 498 369
489 566 905
241 115 430
705 815 806
16 163 861
418 813 202
497 59 392
80 683 863
472 192 780
176 90 522
454 65 294
689 784 178
713 753 942
768 222 883
460 259 387
142 813 247
21 256 174
50 324 486
711 466 568
130 448 428
787 258 319
541 441 266
728 536 634
94 710 659
8 278 633
575 695 81
450 365 393
736 418 11
306 362 774
181 490 997
645 354 490
634 768 336
572 392 655
52 471 342
459 138 485
239 199 189
789 487 455
533 105 400
387 96 978
662 119 844
465 601 294
406 805 586
600 268 967
229 542 499
604 817 654
223 76 695
501 24 946
477 48 383
384 664 279
140 553 73
531 500 384
736 316 895
277 357 139
553 96 264
341 741 164
385 407 71
157 356 267
241 199 230
217 222 567
372 226 21
775 802 943
346 617 536
145 728 410
357 17 151
274 139 547
531 582 520
366 2 135
620 551 615
498 218 599
220 65 327
713 312 435
51 736 36
759 806 81
127 469 477
316 583 356
693 326 911
788 86 343
190 348 870
407 746 824
280 599 268
603 522 637
388 10 459
72 774 944
671 727 519
497 221 145
652 623 350
114 531 151
120 358 224
656 361 488
339 786 765
267 648 182
484 171 117
312 261 382
698 5 682
788 503 979
813 304 278
443 44 240
617 718 415
643 630 732
609 478 674
223 736 889
648 498 93
149 312 657
35 228 18
238 402 85
299 487 121
332 401 230
312 324 741
501 48 309
368 41 783
725 427 572
636 350 621
159 496 418
486 397 697
58 449 566
715 112 85
709 572 638
223 209 40
707 664 114
653 606 154
737 425 119
778 307 614
229 708 887
299 335 250
273 259 786
294 764 998
361 723 100
565 25 206
50 632 444
513 658 465
132 107 482
770 424 900
379 339 461
295 743 324
560 106 996
301 339 593
294 329 703
575 447 667
27 478 335
707 342 364
655 228 651
561 775 889
555 317 701
363 756 621
56 605 135
754 158 411
552 445 638
112 507 373
130 420 218
585 95 36
492 364 411
251 495 770
456 421 10
610 758 609
96 338 418
807 525 408
318 765 320
422 796 643
445 100 116
614 807 234
617 534 682
405 587 472
347 433 817
337 459 305
356 185 147
497 534 353
741 386 591
806 200 184
742 170 106
548 524 374
676 180 691
336 567 358
699 210 414
226 259 987
776 331 607
231 330 362
740 563 524
759 95 688
628 316 880
676 218 284
692 140 797
742 582 41
397 760 821
672 184 325
572 493 454
69 126 49
380 167 91
58 89 265
787 638 880
127 546 988
545 527 172
349 750 208
351 125 608
524 771 68
514 27 921
222 288 134
609 452 235
698 501 193
467 21 551
475 468 41
315 699 477
684 718 747
539 335 971
583 697 934
305 19 596
134 202 622
383 710 212
330 618 130
60 306 163
137 588 171
10 371 686
473 570 841
422 418 552
341 136 476
345 205 675
126 239 260
465 724 385
194 600 293
67 594 373
490 325 856
653 105 858
169 256 80
48 782 996
774 223 859
655 40 673
647 416 925
350 606 996
785 565 157
8 199 462
305 596 136
66 326 179
472 612 648
138 230 287
159 16 547
490 768 143
576 246 587
766 502 807
645 250 635
374 85 528
126 508 488
662 526 112
647 319 921
647 755 112
599 603 318
508 651 555
397 629 837
445 301 811
83 291 664
153 4 19
416 270 127
59 81 321
357 812 453
535 34 712
274 169 450
10 477 513
158 424 862
811 241 875
532 431 489
469 693 156
274 698 394
471 514 395
241 211 878
212 81 914
78 735 164
194 787 257
55 793 219
182 26 368
285 165 735
196 222 212
544 191 866
559 15 98
711 620 992
677 256 433
485 365 524
252 306 756
764 150 528
83 257 776
61 537 980
739 122 741
227 639 430
121 394 641
236 317 989
704 187 610
101 591 517
86 171 64
512 505 94
116 813 372
590 669 543
782 105 744
135 811 41
492 460 146
459 754 545
415 22 274
139 533 552
807 671 912
260 28 323
436 54 934
621 112 573
299 1 252
425 515 941
444 599 484
237 695 366
110 429 657
665 755 65
507 733 613
4 603 782
308 471 636
63 145 869
552 553 578
816 426 686
249 722 38
110 771 128
228 599 103
371 301 376
660 646 278
237 609 638
508 218 903
54 165 384
101 357 162
609 197 577
559 696 259
795 676 222
672 563 717
803 34 732
587 262 962
220 791 981
739 788 628
748 770 9
286 408 907
320 339 495
326 154 589
419 756 502
46 519 659
365 173 246
430 350 927
290 530 224
691 386 21
689 301 123
800 243 95
796 637 218
219 795 481
540 336 444
557 80 662
88 83 960
307 765 201
278 97 458
293 749 932
361 207 624
364 230 783
436 497 227
180 768 770
810 647 968
278 780 597
394 293 743
435 87 445
23 278 339
441 795 238
582 88 785
352 746 564
539 756 496
302 394 54
194 160 165
696 101 890
126 579 517
274 429 506
509 277 486
817 705 965
422 201 970
121 406 91
804 287 62
298 644 634
580 292 438
63 534 622
128 587 980
405 384 980
684 241 848
403 232 571
531 280 281
544 242 161
774 308 450
212 429 618
452 7 587
666 10 405
557 107 127
320 485 591
374 703 778
416 547 356
619 161 766
111 379 767
290 206 490
81 504 684
98 355 62
686 599 200
380 651 661
218 207 98
263 733 34
522 419 224
750 329 212
450 22 549
647 651 795
784 571 361
728 812 222
345 729 431
389 520 659
258 440 944
75 473 963
96 71 900
482 319 818
74 241 641
211 524 384
153 506 121
196 462 177
453 781 674
281 270 652
233 185 894
392 425 928
513 390 913
674 580 569
712 697 6
354 409 251
682 269 788
100 214 280
16 484 412
465 92 677
806 298 523
650 242 632
182 678 473
560 157 275
347 35 620
82 551 754
413 220 362
550 10 68
265 268 718
530 500 965
167 370 244
387 630 919
191 343 23
364 770 541
503 128 75
249 735 932
641 307 709
614 135 402
161 597 626
204 636 833
628 460 107
507 235 953
502 569 372
719 103 99
519 262 61
205 208 498
402 657 915
808 345 47
521 540 518
656 71 520
250 112 412
262 716 661
631 799 697
501 331 349
261 242 740
587 707 558
322 224 232
640 7 477
446 173 586
705 782 829
729 422 872
515 107 555
5 671 738
184 439 206
290 320 687
523 250 530
712 387 744
596 371 863
188 240 724
611 416 464
340 106 220
315 68 954
551 562 636
802 56 604
129 528 314
555 394 563
444 661 191
764 569 938
692 614 308
145 644 690
562 542 439
18 333 106
19 671 616
784 581 498
